Company,Global_Head,Region,Country,City,Depot_ID,Depot_Name,Vehicle_ID,Vehicle_Type,Fuel_Type,Vehicle_Capacity_Kg,Driver_ID,Driver_Name,Driver_Experience_Years,Trip_ID,Trip_Date,Month_Name,Quarter,Day_of_Week,Route_ID,Route_Name,Planned_Distance_KM,Actual_Distance_KM,Planned_Duration_Min,Actual_Duration_Min,Fuel_Consumed_Liters,Energy_Used_kWh,Fuel_Efficiency,Fuel_Efficiency_Unit,Deliveries_Planned,Deliveries_Completed,Deliveries_Failed,On_Time_Delivery,Vehicle_Downtime_Minutes,Downtime_Reason,Idle_Time_Minutes,Safety_Incident_Flag,Incident_Type,Load_Weight_Kg,Load_Utilization_Percent,Route_Efficiency_Score,CO2_Emissions_Kg,Cost_per_KM_USD,Total_Trip_Cost_USD
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0018,Refrigerated Truck,Diesel,5000,DRV0019,David Muller,14.9,TRIP601726,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Suburb,Route-Suburb,136.6,139.4,156.6,164.2,18.71,0.0,7.45,km/L,14,12,2,No,95.2,Vehicle Breakdown,8.5,No,None,2244.7,44.89,93.46,50.14,0.78,131.58
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0023,Two-Wheeler (Last Mile),Petrol,40,DRV0024,Wei Garcia,11.2,TRIP602187,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Downtown,Route-Downtown,141.5,143.1,195.4,211.6,3.73,0.0,38.38,km/L,9,9,0,Yes,3.7,No Downtime,33.4,No,None,16.0,40.0,91.31,10.0,0.42,64.11
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0024,Two-Wheeler (Last Mile),Petrol,40,DRV0025,Maria Meyer,3.4,TRIP602279,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Express,Route-Express,164.0,174.3,183.1,214.9,4.12,0.0,42.29,km/L,12,12,0,Yes,2.9,No Downtime,22.8,No,None,35.5,88.75,80.17,11.04,0.629,113.86
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0026,Delivery Van,Diesel,1200,DRV0027,Sofia Silva,5.7,TRIP602473,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-West,Route-West,103.2,104.5,161.3,180.3,8.26,0.0,12.65,km/L,21,15,6,No,69.3,Minor Accident,10.0,No,None,999.8,83.32,88.35,22.14,0.577,70.55
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0027,Delivery Van,Diesel,1200,DRV0028,Sofia Weber,5.7,TRIP602569,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-West,Route-West,109.9,108.4,149.5,163.0,7.69,0.0,14.09,km/L,10,10,0,Yes,0.1,No Downtime,33.7,No,None,945.8,78.82,92.99,20.61,0.637,78.65
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0028,Box Truck,Diesel,4500,DRV0029,Liam Lopez,2.5,TRIP602670,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Industrial,Route-Industrial,175.3,185.6,238.8,256.1,30.63,0.0,6.06,km/L,4,3,1,No,15.1,Weather Delay,7.0,No,None,4093.3,90.96,88.07,82.09,0.72,169.41
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0029,Refrigerated Truck,Diesel,5000,DRV0030,Carlos Turner,8.4,TRIP602758,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Downtown,Route-Downtown,163.5,163.8,181.0,213.1,24.93,0.0,6.57,km/L,6,6,0,Yes,2.6,No Downtime,5.0,No,None,3006.8,60.14,84.78,66.81,0.64,130.61
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0030,Delivery Van,Diesel,1200,DRV0031,Fatima Turner,7.6,TRIP602851,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Suburb,Route-Suburb,157.1,158.4,186.2,196.2,8.81,0.0,17.98,km/L,9,9,0,Yes,24.1,Loading/Unloading Delay,40.0,Yes,Traffic Violation,500.4,41.7,94.12,23.61,0.692,118.81
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0031,Delivery Van,Diesel,1200,DRV0032,Maria Clark,2.7,TRIP602959,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Suburb,Route-Suburb,194.9,201.8,286.1,304.6,13.43,0.0,15.03,km/L,10,6,4,No,148.8,Vehicle Breakdown,16.6,No,None,442.6,36.88,90.71,35.99,0.888,192.8
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0032,Box Truck,Diesel,4500,DRV0033,Grace Bell,7.3,TRIP603055,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Suburb,Route-Suburb,49.0,51.8,57.4,67.3,7.29,0.0,7.11,km/L,8,8,0,Yes,2.8,No Downtime,35.7,No,None,1727.0,38.38,80.68,19.54,0.89,53.83
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0033,Refrigerated Truck,Diesel,5000,DRV0034,Emma Garcia,13.4,TRIP603168,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-North,Route-North,190.2,203.4,316.7,379.3,30.59,0.0,6.65,km/L,19,15,4,No,60.3,Minor Accident,5.9,No,None,4142.9,82.86,78.08,81.98,0.391,111.58
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0035,Delivery Van,Diesel,1200,DRV0036,Aisha Kim,8.8,TRIP603358,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Suburb,Route-Suburb,164.0,165.7,200.2,204.2,12.99,0.0,12.76,km/L,7,6,1,No,38.6,Traffic Delay,17.2,No,None,984.6,82.05,97.04,34.81,0.709,132.57
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0037,Delivery Van,Diesel,1200,DRV0038,Fatima Turner,4.9,TRIP603547,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Airport,Route-Airport,64.9,68.1,85.5,91.3,4.16,0.0,16.38,km/L,7,7,0,Yes,0.5,No Downtime,35.3,No,None,974.4,81.2,89.25,11.15,0.375,30.09
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0040,Box Truck,Diesel,4500,DRV0041,Sofia Patel,6.1,TRIP603831,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-North,Route-North,164.3,165.7,235.8,243.4,24.95,0.0,6.64,km/L,18,18,0,Yes,4.0,No Downtime,5.5,No,None,2721.0,60.47,96.06,66.87,0.447,100.78
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0041,Box Truck,Diesel,4500,DRV0042,David Silva,11.5,TRIP603924,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-West,Route-West,182.1,193.5,294.5,309.9,25.03,0.0,7.73,km/L,15,12,3,No,68.0,Scheduled Maintenance,8.3,Yes,Traffic Violation,2009.2,44.65,89.43,67.08,0.621,147.36
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0043,Two-Wheeler (Last Mile),Petrol,40,DRV0044,Kenji Singh,8.7,TRIP604106,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-West,Route-West,146.3,156.4,178.4,182.4,3.57,0.0,43.77,km/L,24,23,1,No,20.7,Loading/Unloading Delay,7.4,No,None,32.4,81.0,91.49,9.57,0.478,79.17
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0044,Delivery Van,Diesel,1200,DRV0045,Priya Ito,11.6,TRIP604208,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Downtown,Route-Downtown,106.9,115.3,179.5,216.6,8.94,0.0,12.9,km/L,21,20,1,No,16.9,Traffic Delay,17.1,No,None,479.0,39.92,76.83,23.96,0.522,70.47
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0046,Two-Wheeler (Last Mile),Petrol,40,DRV0047,Sam Khan,6.0,TRIP604411,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Airport,Route-Airport,134.7,136.2,172.3,211.5,3.38,0.0,40.25,km/L,11,11,0,No,0.1,No Downtime,25.7,No,None,19.3,48.25,80.57,9.06,0.446,64.21
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0048,Delivery Van,Diesel,1200,DRV0049,Sam Sharma,7.7,TRIP604617,2026-04-23,Apr-2026,Q2,Thursday,RT-Route-Suburb,Route-Suburb,191.2,195.7,285.7,278.9,14.32,0.0,13.67,km/L,13,11,2,No,94.0,Vehicle Breakdown,14.6,No,None,1046.1,87.17,100.08,38.38,0.532,120.24
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0002,Box Truck,Diesel,4500,DRV0003,Maria Garcia,5.5,TRIP600156,2026-04-24,Apr-2026,Q2,Friday,RT-Route-West,Route-West,178.0,181.5,212.1,222.9,25.89,0.0,7.01,km/L,15,11,4,No,229.4,Vehicle Breakdown,12.1,No,None,2806.4,62.36,93.32,69.39,0.622,141.16
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0003,Delivery Van,Diesel,1200,DRV0004,Alex Garcia,9.7,TRIP600253,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Express,Route-Express,116.3,118.4,153.5,190.4,6.91,0.0,17.13,km/L,18,18,0,Yes,3.9,No Downtime,35.7,Yes,Minor Accident,670.0,55.83,79.19,18.52,0.759,97.25
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0005,Delivery Van,Diesel,1200,DRV0006,Priya Garcia,14.9,TRIP600454,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Central,Route-Central,65.2,67.7,108.6,133.6,4.59,0.0,14.75,km/L,16,8,8,No,114.3,Scheduled Maintenance,29.3,No,None,527.2,43.93,78.29,12.3,0.514,40.66
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0007,Delivery Van,Diesel,1200,DRV0008,Fatima Ahmed,14.9,TRIP600657,2026-04-24,Apr-2026,Q2,Friday,RT-Route-North,Route-North,136.4,137.2,174.7,206.8,9.51,0.0,14.42,km/L,19,19,0,Yes,1.7,No Downtime,37.5,No,None,1113.3,92.77,83.99,25.49,0.62,95.28
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Toronto,DEP003,Toronto Distribution Depot,VEH0009,Refrigerated Truck,Diesel,5000,DRV0010,Sam Reddy,3.4,TRIP600852,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Airport,Route-Airport,155.8,163.2,203.9,204.0,23.86,0.0,6.84,km/L,17,16,1,No,14.7,Loading/Unloading Delay,19.0,No,None,1712.7,34.25,95.42,63.94,0.479,106.39
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Toronto,DEP003,Toronto Distribution Depot,VEH0011,Delivery Van,Diesel,1200,DRV0012,Tom Singh,9.3,TRIP601041,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Express,Route-Express,45.5,47.7,64.7,77.2,3.45,0.0,13.81,km/L,16,15,1,No,3.7,No Downtime,20.0,No,None,618.9,51.57,79.94,9.25,0.87,45.16
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0014,Two-Wheeler (Last Mile),Petrol,40,DRV0015,Aisha Singh,13.3,TRIP601354,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Central,Route-Central,108.0,116.6,149.8,181.8,3.1,0.0,37.62,km/L,24,23,1,No,2.7,No Downtime,7.9,No,None,20.1,50.25,76.32,8.31,0.486,60.04
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0015,Delivery Van,Diesel,1200,DRV0016,Maria Ahmed,1.4,TRIP601448,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Central,Route-Central,184.9,190.5,232.1,267.4,10.78,0.0,17.67,km/L,6,6,0,Yes,3.1,No Downtime,12.6,No,None,378.9,31.57,84.25,28.89,0.45,99.53
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0016,Delivery Van,Electric,1200,DRV0017,Sam Nguyen,2.8,TRIP601539,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Downtown,Route-Downtown,174.7,183.7,248.8,303.3,0.0,33.44,5.49,km/kWh,13,11,2,No,25.7,Loading/Unloading Delay,27.1,No,None,1062.6,88.55,78.01,15.05,0.447,87.9
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0017,Delivery Van,Diesel,1200,DRV0018,John Rossi,1.5,TRIP601634,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Suburb,Route-Suburb,54.2,55.6,63.6,68.9,3.18,0.0,17.47,km/L,16,15,1,No,31.4,Traffic Delay,36.6,Yes,Near Miss,917.0,76.42,89.98,8.52,0.585,36.15
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0018,Refrigerated Truck,Diesel,5000,DRV0019,David Muller,14.9,TRIP601727,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Suburb,Route-Suburb,105.7,112.6,128.1,132.2,17.22,0.0,6.54,km/L,13,13,0,Yes,0.8,No Downtime,27.8,No,None,1561.1,31.22,90.96,46.15,0.427,70.33
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0021,Box Truck,Diesel,4500,DRV0022,Sofia Khan,3.6,TRIP601998,2026-04-24,Apr-2026,Q2,Friday,RT-Route-East,Route-East,93.7,99.6,115.4,140.5,13.76,0.0,7.24,km/L,8,8,0,Yes,39.2,Traffic Delay,29.3,No,None,2229.7,49.55,77.27,36.88,0.532,68.63
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0022,Delivery Van,Diesel,1200,DRV0023,Priya Turner,12.0,TRIP602083,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Downtown,Route-Downtown,153.7,160.1,183.4,211.0,9.36,0.0,17.11,km/L,15,15,0,Yes,0.6,No Downtime,22.5,No,None,681.5,56.79,83.44,25.08,0.712,123.96
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0025,Two-Wheeler (Last Mile),Petrol,40,DRV0026,Fatima Reddy,11.7,TRIP602382,2026-04-24,Apr-2026,Q2,Friday,RT-Route-West,Route-West,155.1,163.2,230.4,237.9,4.33,0.0,37.72,km/L,10,10,0,Yes,0.9,No Downtime,30.3,Yes,Near Miss,23.4,58.5,92.04,11.6,0.761,129.33
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0026,Delivery Van,Diesel,1200,DRV0027,Sofia Silva,5.7,TRIP602474,2026-04-24,Apr-2026,Q2,Friday,RT-Route-West,Route-West,58.7,59.1,67.2,68.1,4.4,0.0,13.42,km/L,11,10,1,No,28.5,Traffic Delay,12.3,No,None,485.7,40.48,98.01,11.79,0.719,48.05
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0030,Delivery Van,Diesel,1200,DRV0031,Fatima Turner,7.6,TRIP602852,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Suburb,Route-Suburb,77.3,81.8,99.5,98.3,5.11,0.0,16.01,km/L,18,15,3,No,73.2,Minor Accident,13.6,No,None,646.1,53.84,95.65,13.69,0.579,53.24
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0031,Delivery Van,Diesel,1200,DRV0032,Maria Clark,2.7,TRIP602960,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Suburb,Route-Suburb,187.5,194.9,252.2,270.7,13.15,0.0,14.82,km/L,5,5,0,No,64.6,Scheduled Maintenance,37.2,No,None,597.5,49.79,89.63,35.24,0.645,139.55
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0032,Box Truck,Diesel,4500,DRV0033,Grace Bell,7.3,TRIP603056,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Suburb,Route-Suburb,189.2,192.9,296.4,369.3,20.68,0.0,9.33,km/L,19,17,2,No,14.2,Loading/Unloading Delay,26.6,No,None,3579.8,79.55,78.72,55.42,0.86,189.38
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0033,Refrigerated Truck,Diesel,5000,DRV0034,Emma Garcia,13.4,TRIP603169,2026-04-24,Apr-2026,Q2,Friday,RT-Route-North,Route-North,126.7,130.7,164.7,187.9,18.81,0.0,6.95,km/L,6,6,0,Yes,13.9,Traffic Delay,27.0,No,None,4055.1,81.1,84.97,50.41,0.515,88.31
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0034,Delivery Van,Electric,1200,DRV0035,John Meyer,2.4,TRIP603264,2026-04-24,Apr-2026,Q2,Friday,RT-Route-East,Route-East,141.9,141.6,221.8,250.5,0.0,25.63,5.52,km/kWh,6,6,0,Yes,0.9,No Downtime,38.3,No,None,1077.4,89.78,88.73,11.53,0.554,81.17
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0036,Box Truck,Diesel,4500,DRV0037,Kenji Silva,1.9,TRIP603454,2026-04-24,Apr-2026,Q2,Friday,RT-Route-East,Route-East,50.7,51.5,58.7,63.1,6.27,0.0,8.21,km/L,16,14,2,No,86.6,Minor Accident,5.2,No,None,1837.3,40.83,91.58,16.8,0.796,47.86
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0038,Box Truck,Diesel,4500,DRV0039,Tom Clark,2.4,TRIP603645,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Industrial,Route-Industrial,119.7,129.2,159.3,161.4,17.82,0.0,7.25,km/L,5,5,0,No,24.6,Traffic Delay,26.1,No,None,2586.8,57.48,91.44,47.76,0.732,114.25
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0039,Box Truck,Diesel,4500,DRV0040,Grace Nguyen,3.8,TRIP603738,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Suburb,Route-Suburb,64.7,67.0,77.0,90.2,8.6,0.0,7.79,km/L,21,20,1,No,3.2,No Downtime,33.5,No,None,3616.7,80.37,82.44,23.05,0.611,51.35
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0040,Box Truck,Diesel,4500,DRV0041,Sofia Patel,6.1,TRIP603832,2026-04-24,Apr-2026,Q2,Friday,RT-Route-North,Route-North,128.4,133.6,217.6,215.3,14.96,0.0,8.93,km/L,18,15,3,No,170.2,Scheduled Maintenance,23.0,No,None,2629.2,58.43,97.13,40.09,0.834,129.43
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0041,Box Truck,Diesel,4500,DRV0042,David Silva,11.5,TRIP603925,2026-04-24,Apr-2026,Q2,Friday,RT-Route-West,Route-West,218.5,223.6,314.4,315.0,26.06,0.0,8.58,km/L,10,8,2,No,141.4,Scheduled Maintenance,36.9,Yes,Near Miss,2703.3,60.07,97.53,69.84,0.765,200.92
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0042,Box Truck,Diesel,4500,DRV0043,Priya Ahmed,7.0,TRIP604012,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Downtown,Route-Downtown,150.1,161.8,210.8,233.7,19.85,0.0,8.15,km/L,14,14,0,Yes,2.5,No Downtime,24.3,No,None,2285.6,50.79,83.68,53.2,0.636,123.39
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0043,Two-Wheeler (Last Mile),Petrol,40,DRV0044,Kenji Singh,8.7,TRIP604107,2026-04-24,Apr-2026,Q2,Friday,RT-Route-West,Route-West,201.7,215.5,240.9,238.4,5.08,0.0,42.38,km/L,15,14,1,No,43.5,Traffic Delay,28.3,No,None,17.5,43.75,94.58,13.61,0.758,169.89
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0044,Delivery Van,Diesel,1200,DRV0045,Priya Ito,11.6,TRIP604209,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Downtown,Route-Downtown,184.7,184.4,221.8,253.2,11.56,0.0,15.95,km/L,8,8,0,No,2.5,No Downtime,38.8,No,None,553.0,46.08,87.74,30.98,0.565,117.45
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0045,Delivery Van,Diesel,1200,DRV0046,Noah Singh,0.7,TRIP604311,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Airport,Route-Airport,76.0,77.9,104.0,119.4,5.32,0.0,14.65,km/L,9,6,3,No,146.1,Vehicle Breakdown,12.0,No,None,863.2,71.93,84.98,14.26,0.458,41.35
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0046,Two-Wheeler (Last Mile),Petrol,40,DRV0047,Sam Khan,6.0,TRIP604412,2026-04-24,Apr-2026,Q2,Friday,RT-Route-Airport,Route-Airport,113.5,119.4,162.4,194.2,2.95,0.0,40.41,km/L,16,14,2,No,25.3,Traffic Delay,36.2,No,None,32.6,81.5,79.49,7.91,0.422,53.94
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0047,Box Truck,Diesel,4500,DRV0048,David Bell,14.2,TRIP604515,2026-04-24,Apr-2026,Q2,Friday,RT-Route-South,Route-South,65.8,64.9,106.5,104.7,9.69,0.0,6.7,km/L,10,10,0,Yes,4.2,No Downtime,20.2,Yes,Minor Accident,1535.1,34.11,103.13,25.97,0.741,58.88
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0001,Refrigerated Truck,Diesel,5000,DRV0002,Sam Silva,8.5,TRIP600057,2026-04-25,Apr-2026,Q2,Saturday,RT-Route-Airport,Route-Airport,55.4,59.3,70.4,71.2,7.95,0.0,7.46,km/L,12,11,1,No,1.6,No Downtime,6.4,No,None,4645.8,92.92,92.37,21.31,0.849,58.56
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0003,Delivery Van,Diesel,1200,DRV0004,Alex Garcia,9.7,TRIP600254,2026-04-25,Apr-2026,Q2,Saturday,RT-Route-Express,Route-Express,151.4,155.0,258.7,304.1,12.49,0.0,12.41,km/L,20,19,1,No,4.8,No Downtime,29.3,No,None,547.7,45.64,83.09,33.47,0.42,81.12
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0004,Box Truck,Diesel,4500,DRV0005,Tom Rossi,2.0,TRIP600355,2026-04-25,Apr-2026,Q2,Saturday,RT-Route-North,Route-North,107.9,112.8,170.3,178.7,15.33,0.0,7.36,km/L,11,11,0,Yes,2.6,No Downtime,29.1,No,None,1984.5,44.1,91.16,41.08,0.569,82.77
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0005,Delivery Van,Diesel,1200,DRV0006,Priya Garcia,14.9,TRIP600455,2026-04-25,Apr-2026,Q2,Saturday,RT-Route-Central,Route-Central,194.0,196.1,283.8,349.9,11.69,0.0,16.77,km/L,14,14,0,Yes,0.4,No Downtime,9.6,Yes,Minor Accident,911.8,75.98,80.24,31.33,0.741,158.57
